partyid	lifetime_party_revenue
54168943	248.6
60859755	81.55
53522727	1.95
32696332	39.9
70208189	2.95
81295826	161.15
78139638	95.4
39960200	283.55
42087146	2.95
38034167	4.95
52109936	2.95
27222585	4.95
26111007	4.95
41348747	2.95
74191840	1.95
44233467	38.75
46461984	3.95
25368206	39.9
41489105	282.55
30387960	109.8
32789610	4.95
12254896	6.2
68038877	1.95
45143914	2.95
51386645	2.95
66125897	0.95
50541433	2.95
14520425	34.95
51481610	2.95
3513559	3.95
52425510	37.9
84603832	1.95
44253865	248.6
49436948	38.9
38198315	37.9
46799903	3.95
32608940	37.9
50961993	2.95
36668172	283.55
59550322	3.95
46915200	3.95
67207889	1.95
84130945	1.95
51604713	2.95
80002234	81.55
21554991	4.95
24141780	14.59
28566094	39.9
25984354	4.95
54568250	2.95
53440067	38.9
66694766	41.75
33051152	2.95
84999930	81.55
30150808	4.95
39213959	2.95
73393193	1.95
60369112	1.95
48431155	2.95
38317340	2.95
25468015	4.95
36217273	45.66
23052199	317.5
39791211	3.95
69223107	240.75
70510492	110.35
41154271	1.95
57809422	3.95
35636359	4.95
82770413	0
48753716	38.9
56225470	177.7
27506848	4.95
70286835	1.95
69742646	10.62
71606646	1.95
80328960	2.95
42849944	3.95
32425662	4.95
69398558	9.3
29096457	45.73
71104849	41.75
63360639	1.95
53517584	2.95
67889193	1.95
28471010	4.95
32212057	4.95
57443349	1.95
35325337	13.97
52902299	142.75
52461335	2.95
36592198	38.9
33232032	4.95
47936271	37.9
83134517	81.55
63285985	1.95
52854420	2.95
34071486	4.95
75006502	146.15
86810034	1
37699413	3.95
35596994	4.95
60734724	3.95
53021609	37.9
65891145	40.75
72884232	2.95
22599547	4.95
22511885	4.95
39964808	108.8
81467439	2.95
62987272	2.95
49289626	2.95
38748748	2.95
54826700	2.95
67916448	1.95
62019609	4.9
86623817	1.95
18959740	74.85
58922435	200.95
51222126	72.85
53508587	2.95
37006037	2.95
61888113	2.95
27866886	4.95
72935453	41.75
53370531	107.8
41593239	0.95
45601459	2.95
37719727	3.95
25217968	108.8
34425646	255.43
60693548	1.95
61457027	2.95
47298529	72.85
51448737	2.95
73391731	161.15
77306184	2.95
6414242	4.95
51019340	35.95
60411825	3.95
35307783	4.95
62990998	141.75
32425350	4.95
24698637	703.95
71879035	38.75
27012385	4.95
48920205	2.95
31812125	4.95
21211025	4.95
52200887	2.95
17843665	39.9
38007101	3.95
36054140	3.95
57652084	36.9
85984664	38.75
50526389	38.9
20766480	74.85
66468416	161.15
49008091	40.85
37558122	108.8
67256023	2.95
66811944	4.95
29258951	4.95
54333709	37.9
75061335	1.95
24432172	4.95
88746460	1.95
48062319	142.75
86463626	1.95
71497590	41.75
38945513	142.75
38665330	95.4
55584411	2.95
47278982	2.95
52613865	2.95
35127741	39.9
7832268	2.95
32028532	39.9
73085450	240.75
57175735	2.95
18481024	2.95
66604989	1.95
37507173	3.95
32255574	4.95
27717788	4.95
49964779	38.9
67129727	3.9
45736985	2.95
47098879	2.95
71666967	1.95
67440209	0
60331240	41.75
60338204	1.95
76253217	2.95
75444212	95.4
73996247	13.32
55234193	3.95
54194553	38.9
73415604	1.95
25784701	4.95
61811103	1
39363022	3.95
46152818	142.75
45500750	2.95
65580656	2.95
41664738	2.95
74125042	2.95
72204060	1.95
28639992	39.9
73584497	2.95
51160806	2.95
41991716	387.4
24999329	9.9
56012772	2.95
62603714	1.95
33202278	112.75
82710392	2.95
51154222	2.95
79788814	1.95
43301902	2.95
50318436	38.9
2998057	1.95
26391564	4.95
65769475	38.75
45191994	52.52
16256366	72.85
39915062	4.2
74681595	41.75
42359557	38.75
42061663	2.95
89074893	2.95
70867323	3.9
75439332	41.75
36356447	3.95
67963726	1.95
53195771	2.95
45448773	107.8
81648923	41.75
25768256	7.2
40297895	2.95
73690701	2.95
55986320	1.95
46762237	2.95
31100841	4.95
71373326	1.95
70455547	121.35
47645751	2.95
21932153	4.95
22062874	4.95
28908265	4.95
54522342	41.75
42904378	2.95
64708765	240.75
66255235	0.95
57395526	1.95
64213395	1
83277658	1.95
88190035	2.95
41439691	3.95
21354830	4.95
82664304	1.95
76963603	7.64
37036558	3.95
84519428	1.95
75636687	38.75
81309018	1.95
63998116	1.95
2579549	2.95
46089665	2.95
88537971	1.95
51374968	3.95
76123179	1.95
74480809	2.95
68843058	1.95
21147163	38.9
79746028	1.95
76038850	2.95
47790466	12.9
66920747	1.95
69547409	219.7
40048553	3.95
31878083	7.2
49404233	2.95
40736347	2.95
34407364	109.8
47264273	108.8
68160662	1.95
33886480	74.85
71571520	38.75
54289503	2.95
42772477	72.85
70552072	1.95
54024699	142.75
59734931	81.55
80643331	1.95
76735130	121.35
81373120	1.95
48824700	44.7
49654089	2.95
87973174	1.95
69567121	1.95
8468876	4.95
44948251	72.85
53378622	37.9
40847884	2.95
64207969	36.9
68911662	1.95
41022022	72.85
55949442	2.95
52477057	2.95
47149422	37.9
47864319	2.95
67852166	2.95
66437043	1.95
76043226	1
54804228	38.75
78260762	181.95
44340518	2.95
82984662	1.95
81929381	41.75
56663329	2.95
59303462	38.9
58380603	35.95
81108549	1.95
25209764	43.85
57887689	3.95
47536182	2.95
53793042	1
82643812	1.95
51088369	3.95
65271657	1.95
33649669	0.78
31585139	74.85
80362779	1.95
70280456	1.95
75117455	1.95
74727232	2.95
43003624	2.95
72153708	1.95
52935839	2.95
50522636	2.95
28272540	4.95
14143591	389.4
56374085	2.95
76527799	1.95
34095027	39.9
33811078	41.75
83679612	2.95
60660162	3.95
64565519	1.95
54428382	36.9
74224222	1.95
61848405	1.95
33950050	74.85
67468273	1.95
35740076	38.9
83432722	1.95
81823462	74.55
42225015	37.9
70951485	11.74
46162588	3.95
64761204	6.75
60709360	1.95
57007085	176.7
34494244	7.44
89639093	2.95
81180610	41.75
42037081	1.95
77380102	2.95
72325795	3.3
25499160	4.95
44923372	142.75
56273894	2.95
47460172	2.95
46407537	37.9
26881017	39.9
40143074	37.9
61052699	1.95
26039046	109.8
60107883	1.95
41018805	1.95
33132272	4.95
56438595	3.95
52363927	2.95
23623962	1.95
79999989	1.95
14260159	79.8
81081964	42.75
44251187	2.95
69086853	1.95
68154274	240.75
15929985	2.95
78524444	1.95
53986779	3.95
85592907	1.95
39386309	37.9
29846844	10.71
38786796	3.95
57236513	2.95
48633153	107.8
68637348	1.95
50081550	4.98
34925299	4.95
53461852	1
12933352	4.95
84599670	1.95
32792192	41.06
43208768	177.7
39976757	73.85
38965862	2.95
50649844	37.9
34630795	3.95
24265380	4.95
60738680	1.95
17751544	9.95
72148964	2.95
75263617	2.95
83983471	38.75
60236170	41.75
68612375	41.75
46843192	2.95
87583277	1.95
56786271	110.35
77657809	1
41068001	37.9
15918984	529.2
27209357	39.9
47101746	1
70055532	1.95
53475736	37.9
63392689	1.95
86418081	1.95
74993081	1.95
66741722	121.35
30810628	109.8
82981833	2.95
48277684	2.95
37647277	3.95
62229093	2.95
74200225	1.95
40709306	37.9
47031309	2.95
21134661	7.28
67518051	74.55
25168946	9.46
62109180	1.95
24315620	74.85
66906192	1.95
73666509	2.95
29930085	4.95
24168137	74.85
26464426	39.9
23237309	19.8
26929084	4.95
38839209	2.95
55850201	2.95
34923140	4.95
77327567	1.95
56766324	1.95
65806778	1.95
60918084	1.95
41297276	2.95
79876612	2.95
41363243	72.85
69776264	2.95
29067752	4.95
86232112	2.95
74994331	1.95
80300209	121.35
79200959	40.8
11549765	2.95
76840283	1.95
31689054	4.95
65378435	2.95
10254305	1.95
86559408	1.95
37637837	3.95
60814028	121.35
52509919	5.9
36429822	1.95
24176577	4.95
34565464	3.95
29252921	179.7
75434712	1.95
64801433	38.75
25666534	4.95
48555723	2.95
42854745	41.7
65472116	0.95
69127355	181.95
37610436	109.8
73045458	38.75
51960085	3.95
48988259	3.95
84339091	1.95
66058038	0.95
44690771	2.95
61894999	1.95
62428108	1.95
53721130	2.95
46940711	6.85
49591461	73.85
62596817	1.95
5978340	144.75
79456737	1.95
69675551	2.95
40223813	3.95
46149612	2.95
66588310	161.15
78874417	1.95
40429298	37.9
60940491	320.35
51159724	2.95
60470195	1.95
33216687	4.95
86612032	2.95
82206612	1.95
20077412	39.9
52203140	2.95
65098966	0.95
42527477	2.95
30562666	4.95
43181702	2.95
64300360	1.95
80960459	134.35
71914411	1.95
86934797	42.75
80555118	2.95
68674054	38.75
80887022	1.95
72611973	2.95
45861954	108.8
66196502	81.55
87574834	2.95
81136008	74.55
38662475	3.95
39037686	178.7
33591760	4.95
44589962	3.95
30847030	4.95
25119015	319.5
56725523	2.95
37337816	3.95
68028182	1.95
49034455	2.95
40256791	37.9
37521015	73.85
50793357	37.9
78602971	1.95
19371776	74.85
22837364	1.95
79442540	42.75
82456237	41.75
55156076	37.9
74333390	1.95
61555967	1.95
55088899	2.95
24898199	4.95
36313957	38.9
43294457	2.95
29948979	4.95
41681535	2.95
51457376	37.9
53456484	72.85
25925849	214.65
59389688	4.9
84697972	2.95
74973286	8.7
41480493	2.95
43346807	3.95
44233088	3.95
40422453	2.95
30436908	4.95
79751381	41.75
44983448	37.9
60648374	41.75
72906587	1.95
43613259	2.95
66997088	1.95
36838397	108.8
77442703	1.95
41942742	37.9
51372851	95.4
58157413	71.85
29259264	144.75
47387265	37.9
47472604	72.85
27224082	4.95
27003417	41.06
77960686	1.95
47848774	3.95
63196234	37.9
81807078	41.75
69370332	81.55
16590191	4.08
77150149	1.95
42436461	3.95
31903799	39.9
28099606	74.85
74138886	1.95
33328223	39.9
67396234	10.75
47122803	2.95
86711300	1.95
68901905	81.55
19747986	4.95
80219157	1.95
70819515	1.95
54955047	1.95
35549409	2.95
83526759	2.95
85760089	41.75
49571736	41.7
50618000	2.95
60754549	41.75
9095566	4.95
62397271	41.75
75908078	0
59873848	1.95
31109207	6.08
26222015	4.95
81673539	1.95
27230740	39.9
3098445	42.75
36359033	3.95
79808786	1.95
89591231	1.95
24748313	4.95
44316628	2.95
48668618	283.55
41224231	2.95
32858230	74.85
83727795	1
24600736	319.5
44814439	7.9
59988306	41.75
58558063	1.95
41428668	3.95
34353146	4.95
24848153	4.95
8875951	1.95
59934309	1.95
65861047	40.75
57446069	1.95
43543521	3.95
56568974	2.95
22799210	10.59
47530869	2.95
87765561	2.95
70450455	1.95
80054871	2.95
62650372	1
50620047	4.72
69748091	1.95
67033477	1.95
39236822	37.9
39993138	2.95
29986072	4.95
53897543	2.95
65705339	0.95
24517319	8.9
33973461	4.95
30229662	39.9
57861138	1.95
79524089	1.95
37242898	3.95
37334096	3.95
31237303	249.6
72600013	121.35
26719343	5.9
18985582	284.55
32931138	4.95
59460631	6.17
69141625	1.95
30581737	4.95
84110762	1.95
53738154	38.75
60151383	200.95
29881878	109.8
79483704	41.75
75394777	1.95
73944592	2.95
29782159	12.84
62182054	5.9
38481884	44.7
48270337	2.95
34871292	2.95
29508044	4.95
75264604	2.95
42882458	2.95
67727990	1.95
27003513	4.95
37091089	37.9
25725051	4.95
47046725	8.9
54181765	1.95
39939337	72.85
54523920	2.95
79528483	1.95
35686289	37.9
81069024	1.95
35960860	37.9
48671745	2.95
48115686	95.4
59196965	36.9
24373665	4.95
25307102	4.95
45535805	37.9
45519654	2.95
63696269	142.75
52507483	38.9
55063020	1.95
61626761	3.95
84991598	7.64
40246850	38.9
42233336	2.95
49360591	35.95
76198661	1.95
85517552	2.95
64474473	1.95
60633389	1.95
68387017	1.95
38019768	73.85
28431890	4.95
47354798	2.95
86952483	2.95
39400164	317.5
70350763	3.95
45278178	2.95
66339438	0.95
31227668	4.95
50992812	177.7
16700734	39.9
4988516	1.95
28465653	39.9
64239328	2.95
88703348	1.95
88372004	1.95
67417991	1.95
83397003	2.95
68211103	1.95
43056780	37.9
42596832	2.95
62615358	38.75
76564507	2.95
53991928	2.95
32051538	4.95
43559401	72.85
63068808	1
62393223	81.55
25808548	4.95
44182125	2.95
57427748	4.75
86083204	1.95
59700481	1
50688841	37.9
68222054	41.75
46447996	247.6
38528016	247.6
27041773	4.95
82820914	1.95
59411451	1.95
49401218	2.95
70711782	81.55
52589797	2.95
76766987	41.75
24961094	4.95
56284819	36.9
34975786	74.85
27577140	39.9
57491167	3.95
60796662	1.95
43139490	177.7
24756113	4.95
23278159	4.95
87110363	2.95
57506937	1.95
25196050	4.95
85854266	2.95
49306234	73.85
85201742	1.95
68658356	110.35
26138298	4.95
43575047	72.85
87247789	1.95
40162976	2.95
48802654	2.95
58667678	1.95
38897413	2.95
81957111	1.95
21398891	74.85
42880406	72.85
66549353	41.75
22885661	4.95
38439375	3.95
72565118	1.95
67726278	1.95
32556448	43.75
62719201	41.75
31312396	4.95
38711307	2.95
57805106	3.95
42365471	2.95
39168335	37.9
33448585	4.95
33431360	4.95
24561728	4.95
34755039	39.9
74995101	2.95
37306953	178.7
62950553	41.75
54215615	37.9
53964315	2.95
70035343	1.95
27359915	4.95
84299741	1.95
34082092	4.95
8940132	389.4
51310201	3.95
43921413	2.95
42682934	2.95
49687065	2.95
31366706	4.95
66497188	14.95
52554744	2.95
37112107	4.95
46434629	107.8
38237956	2.95
38247163	37.9
58420731	3.95
23673386	4.95
48309256	37.9
55529584	282.55
66977224	12.01
42965361	37.9
47736928	2.95
32093619	4.95
67242087	39.85
51968084	37.9
23845986	4.95
86301036	2.95
82415234	41.75
28527577	18.48
79200070	2.95
44433081	2.95
51263808	72.85
47078965	41.85
77066720	38.75
38196993	37.9
50422954	37.9
57273172	38.9
30105549	81.55
81829022	38.75
55332481	1.95
41563331	3.95
24673174	109.8
37190533	3.95
8177344	4.95
68640992	1.95
62855668	1.95
24692317	39.9
62841710	1.95
32157521	4.95
66830087	1.95
45720220	72.85
83881612	81.55
36744855	3.95
30099599	39.9
27736599	0
38977331	76.65
63562997	1.95
18278369	109.8
69078180	2.95
55264033	38.9
41578842	2.95
35147535	249.6
56929473	93.75
76559319	1.95
78642741	42.75
65848112	1.95
56747441	3.95
87607130	1.95
28992630	2.95
51070230	37.9
20425733	39.9
66398994	1.95
72044186	41.75
64067849	1.95
51528125	2.95
75099153	1.95
43956171	37.9
36494284	37.9
22622670	1.95
30910254	4.95
76938471	1.95
89672778	1.95
78501024	41.75
29054352	4.9
44233614	3.95
30074104	2.95
43275664	282.55
46228922	282.55
27408298	4.95
41684940	3.95
40831057	41.75
22467315	4.95
53323151	2.95
15761704	72.85
45752843	6.9
43901615	212.65
59190077	41.75
24317571	9.9
48555128	2.95
44487208	2.95
57657216	2.95
80924426	1.95
76956667	2.95
27441674	4.95
14461223	74.85
61529769	1.95
35598735	4.95
28918057	4.95
71667081	1.95
81332633	1.95
31699013	3.95
56619503	2.95
37709589	7.9
67868525	80.5
46200520	37.9
50455153	2.95
48441194	3.95
40754697	2.95
33341419	4.95
28253033	4.95
27167857	144.75
64734520	40.75
62010097	1.95
75731249	1.95
76089139	41.75
19841992	74.85
42276159	3.95
59506562	1.95
78020245	121.35
78084963	43.7
66349308	2.95
56741254	37.9
54693879	2.95
20616151	4.95
34036635	4.95
27382327	39.9
21387090	4.95
39269652	10.44
69608280	1.95
39298704	2.95
51910873	2.95
29569377	214.65
34600178	4.95
10715231	36.9
88889329	41.75
50768744	2.95
73105621	2.95
60315141	1.95
25751814	4.95
47880197	2.95
66377473	0.5
27275718	4.95
12772707	144.75
87617409	38.75
58104436	106.8
26018974	4.95
33624221	72.85
69718429	1.95
49502201	3.95
78489778	38.75
28621792	4.95
60674262	41.75
34493504	39.9
50993400	35.95
65815301	110.35
80389979	122.35
29521841	4.95
35056521	39.9
37765699	3.95
81239447	42.75
60680572	3.95
80108481	1.95
83832197	2.95
25421079	4.95
73289718	81.55
50931765	3.95
75958705	2.95
26883963	4.95
77732337	1.95
55836863	37.9
23845732	4.95
85735131	41.75
25709031	4.95
55595852	42.98
69066793	1.95
66803463	41.75
28785447	74.85
52046415	107.8
81338715	42.75
23619429	13.9
78356790	1.95
28119253	11.94
48920569	2.95
78186587	201.95
25386002	4.95
67805470	1.95
41879545	37.9
61478926	1.95
38357262	3.95
51391807	2.95
43681233	3.95
36297646	3.95
81360178	1.95
68689356	1.95
71313934	1.95
56569008	36.8
50689631	3.95
65396282	2.95
81036038	1.95
42971323	2.95
39580767	2.95
88351321	2.95
80371705	37.9
75839123	1.95
24606901	4.95
72651396	1.95
74102272	2.95
84745709	41.75
21059779	4.95
37400466	2.95
83425748	1.95
84296778	41.75
51256121	2.95
55715657	282.55
37275152	3.95
78394840	162.15
33567169	74.85
85326561	41.75
69315622	81.55
49319400	38.9
64397217	211.65
88866985	1.95
51557735	73.85
48063168	2.95
77215701	1.95
49504591	3.95
21396697	74.85
47660844	2.95
40026144	2.95
75789798	1.95
53563529	37.9
57837049	439.75
40697178	2.95
60971836	41.75
20559640	1
62102201	41.75
30797200	0
62054136	1.95
33920303	4.95
46736695	2.95
30898695	1.95
77019600	1.95
42399561	3.95
54083559	2.95
74825261	2.95
23553010	39.9
21959716	39.9
47086227	38.9
82237008	41.75
29437392	4.95
21511521	74.85
13085165	599.1
35508175	3.95
20800510	7.2
82995309	38.75
79846891	42.75
77694049	1.95
11583514	4.95
21105301	4.95
46407704	142.75
67395765	2.95
38658140	37.9
44533182	37.9
79203615	41.75
52250092	72.85
68741325	2.95
62287818	0
60357643	3.95
22270742	4.95
28148286	498.2
80772735	41.75
31597755	6.08
33911956	179.7
66634640	1.95
47079666	73.85
69766064	2.95
67509124	1.95
43063780	108.8
77981602	1.95
82566494	41.75
24112916	74.85
59256985	1.95
31288613	4.95
29439991	214.65
86048093	1.95
30659493	4.95
51708481	2.95
68634547	1.95
54520419	37.9
31003330	4.95
72236077	81.55
65632039	1.95
72645515	38.75
7204978	2.95
86561911	3.9
54602715	38.9
80024315	42.75
48648989	2.95
62205829	41.75
67430377	1.95
46061896	2.95
83446353	2.95
85516555	0
55225424	2.95
79977298	1.95
70497557	2.95
53688969	2.95
49161096	73.85
24433165	4.95
39182139	37.9
74307231	2.95
72700287	81.55
34263319	39.9
60034355	1.95
44026495	3.95
29610946	4.95
26937090	11.94
74539641	2.95
22744833	109.8
47053746	37.9
44552899	2.95
21705911	4.95
79183619	1.95
45972592	2.95
67113399	2.95
82776039	2.95
33280920	4.95
21275231	39.9
61928587	41.75
54959556	5.9
65257772	2.95
18200464	179.7
33256980	4.95
47533800	72.85
61759383	41.75
65891825	1.95
73797205	41.75
49597564	37.9
25686861	4.95
49309678	2.95
21200007	4.95
53751748	3.95
57165467	38.9
26925810	4.95
16301023	2.95
65504829	81.55
38562528	2.95
77510598	1.95
49455366	2.95
15233119	39.9
25702928	41.75
58574864	1.95
25278644	4.95
41737279	107.8
77620471	2.95
52358691	2.95
59186168	73.85
47222239	37.9
59169061	41.75
64490277	1.95
64817193	2.95
77160293	1.95
37037756	2.95
84079663	2.95
32881114	4.95
41537469	2.95
78890880	1.95
53937369	2.95
88512107	2.95
53404891	1.95
85765474	1.95
37427995	3.95
22096020	109.8
74967657	3.9
83947742	1
14364053	249.6
40051514	2.95
45951330	2.95
47835108	2.95
79003555	2.95
60050634	1.95
52829077	72.85
50844320	2.95
44104773	2.95
37973934	3.95
69501192	1.95
68978264	2.95
78137270	2.95
86336154	2.95
63520980	1.95
18785320	87.65
69370903	163.1
69965867	1.95
65716728	1.95
45394747	107.8
48466488	72.85
56430241	2.95
81757461	1.95
44128599	72.85
23028179	4.95
12795709	41.75
26946753	4.95
48123935	2.95
63234254	1.95
30434964	4.95
37171400	73.85
81615348	1.95
75606023	1.95
60832192	178.7
49210375	2.95
65482293	95.4
65586993	41.75
45768738	3.95
58528808	1.95
33292453	4.95
38878329	2.95
55044204	1.95
56707929	1.95
47246994	2.95
19644673	44.85
32127096	6.9
72319075	2.95
35315142	2.95
68833860	41.75
57246452	1.95
24864919	4.95
7353001	2.95
78654148	1.95
31183242	4.95
68957898	1.95
26300001	74.85
41982411	2.95
42766649	73.85
64526253	1.95
67915865	1.95
51175891	2.95
32184020	4.95
45240300	2.95
75571442	43.7
41894190	2.95
51260069	35.95
38708059	37.9
62842014	1.95
24952180	179.7
54091857	3.95
69958621	3.9
76078395	1.95
88950766	38.75
42741825	2.95
48661978	2.95
23107923	39.9
34680744	4.95
55126898	2.95
41692698	2.95
61667082	1.95
77896175	1.95
58775639	1.95
43556563	3.95
49200242	3.95
68593341	1.95
74517972	1.95
26010044	4.95
75670157	38.75
51591940	3.95
83200554	1.95
75037069	4.75
62851021	181.95
40739639	3.95
51883670	38.9
55479303	38.9
63363028	74.55
75979603	41.75
48440387	107.8
69043440	2.95
41429242	2.95
79901374	41.75
37533140	353.45
53982284	121.35
67733119	1.95
43596062	2.95
79354117	1.95
43898740	38.9
21416795	109.8
44333918	2.95
72274750	121.35
24785975	4.95
34630118	3.95
38286100	2.95
58921737	41.75
66006272	0.95
42901338	353.45
49232013	37.9
61448212	1.95
20924667	4.95
78127807	41.75
72212206	38.75
42736855	5.9
42195856	72.85
68167499	1.95
65643610	1.95
81959322	1.95
39618124	95.4
28318386	39.9
77004812	1.95
44257522	3.95
48286847	2.95
44904552	37.9
27590873	6.08
43252645	142.75
16840659	7.9
57534566	1.95
50864139	2.95
69446826	1.95
70570218	1.95
60228121	3.95
25587590	107.8
77297217	2.95
32198139	249.6
30443379	6.11
64843062	1.95
38936550	37.9
37933637	2.95
72942068	1.95
51936069	36.9
66071866	0.95
75460634	2.95
63325721	121.35
27062536	74.85
30260226	4.95
32488691	4.95
62194611	124.3
61792146	1.95
53452163	2.95
57914527	2.95
37956086	73.85
34639220	37.9
52158004	37.9
22651503	4.95
25533526	4.95
25270761	4.95
69277181	1.95
54297050	2.95
37792836	38.9
31441161	4.95
45510728	38.9
71661771	1.95
75032357	2.95
33064920	39.9
38500021	2.95
45895342	4.9
82288726	1.95
28774722	44.85
32790020	4.95
70956575	1.95
50329622	2.95
35879640	7.46
66916427	41.75
32893733	38.75
66049848	24.9
76737458	2.95
28182943	39.9
47536775	317.5
71403240	47.85
47311827	2.95
60880403	1.95
70946620	1.95
44987287	177.7
40080095	72.85
79769801	1.95
32539657	74.85
53473724	1.95
71697078	1.95
71248040	7.64
71015823	240.75
44100494	37.9
62817378	1
72930531	1.95
72376859	41.75
36812658	73.85
81180506	1.95
50159664	3.95
61535913	41.75
83054956	2.95
36783809	39.9
39321012	179.65
35315149	190.8
21629704	4.95
46308339	2.95
42112176	2.95
30782904	179.7
41807294	2.95
81000144	1.95
59563955	41.75
27414707	74.85
44379732	2.95
52538077	3.95
79125324	81.55
35851230	1.95
74603422	40.7
84843543	1.95
66847493	1.95
22556067	4.95
79172938	1.95
81671428	42.75
50050176	2.95
21297292	4.95
55629978	37.9
67084610	41.75
51502320	2.95
28053729	4.95
69559156	1
44762158	2.95
85328618	38.75
78644682	2.95
89329988	1.95
31619723	109.8
51307682	2.95
85219209	1.95
61455640	81.55
67953586	1.95
38487015	2.95
52577501	37.9
86295312	1.95
41192020	1
39799074	2.95
48455722	17.9
36903330	3.95
77731187	121.35
57180273	36.9
70999227	1.95
25933290	286.2
45076199	3.95
66994607	1.95
52288335	37.9
45165661	37.9
51238208	2.95
34366403	4.95
55161330	2.95
41998713	107.8
46523289	2.95
55469263	1.95
45130367	2.95
37805056	3.95
47021746	213.65
66583604	1.95
55418119	40.85
43382865	2.95
32554972	4.95
38716732	35.95
76895933	1
44534525	2.95
62229206	1.95
44313141	3.95
24466783	4.95
80504895	1.95
43949533	37.9
76557472	1.95
84904151	2.95
67555930	41.75
46632561	73.85
42915815	2.95
38809722	2.95
18620735	179.7
44718140	3.95
84953486	2.95
32380072	4.95
48549822	5.9
61561135	1.95
77526430	1.95
27690801	424.35
4921183	177.7
58669021	141.75
44441286	2.95
44680651	38.9
54259362	2.95
56732185	2.95
42083873	3.95
68144311	2.95
65167092	2.95
10397816	1.95
64125137	36.9
30468789	4.95
59256747	1.95
63597913	7.75
37051864	6.2
68710024	3.95
57968178	1.95
14111289	249.6
47139423	2.95
40472258	3.95
48733278	3.95
87644485	1.95
51151574	7.7
60690607	41.75
41409218	38.9
56828753	3.95
40845355	2.95
38578530	2.95
71383931	1.95
24533204	109.8
29800668	109.8
86645805	1
35777177	4.95
41657254	2.95
69993298	1.95
44401950	4.73
25591057	95.4
77953880	2.95
54753937	2.95
62647777	2.95
44333492	72.85
40470757	72.85
70080501	81.55
59888280	1.95
66709365	1.95
62939770	1.95
32759590	4.95
26755154	74.85
53825610	24.9
69120005	2.95
35423534	39.9
34718498	39.9
62477680	41.75
61331329	41.75
79268504	81.55
79335096	1.95
71022971	121.35
71689725	1.95
81113557	1.95
86057036	2.95
68292691	1.95
83964235	81.55
75899034	1.95
52068339	2.95
78979401	1.95
41231793	72.85
85616226	38.75
31088860	9.61
51087176	2.95
63385102	1
54405257	1.95
38745814	72.85
34171816	3.95
50790320	2.95
20620376	39.9
66550268	1.95
79895731	121.35
73966999	41.75
39684113	73.85
25458203	13.97
65507452	2.95
37620359	3.95
85534089	1.95
58125188	1.95
39981887	3.95
68051388	1.95
74303810	1.95
23082469	3.95
58545081	1.95
37780455	38.9
46527620	2.95
41955011	3.95
66299391	80.55
82899860	2.95
35773377	3.95
35406312	42.23
81631112	1.95
41640793	2.95
66977121	1.95
73123411	2.95
61773287	1.95
24242691	4.95
40357748	72.85
25272246	2.95
27007610	73.85
37931454	4.95
28165402	3.95
60432944	38.9
39772776	72.85
53237993	282.55
45588817	2.95
21839119	8.33
36369177	6.9
77651640	41.75
38066541	3.95
49536580	3.95
77608613	81.55
49665157	1
59687641	121.35
82111668	1.95
68437759	1.95
55199548	37.9
45154884	2.95
72632028	1
39245962	2.95
71904054	2.95
77946867	81.55
75007523	217.75
78443326	41.75
30949341	4.95
23728629	4.95
32465791	4.95
40772596	2.95
68528285	41.75
25055091	39.9
23539904	4.95
31584092	39.9
37758667	2.95
52370533	37.9
62345458	1.95
72719484	1.95
49437454	72.85
70201054	81.55
53544591	2.95
73053601	74.55
25779837	4.95
63706461	41.75
63648712	2.95
67886906	1.95
56624307	1.95
78175606	1.95
83789351	38.75
17416389	144.75
40412556	38.9
74606094	41.75
57312743	122.35
44981389	177.7
32311158	9.9
51245536	2.95
77514104	43.55
78961730	40.8
82663261	2.95
45589362	2.95
10912449	249.6
82102793	2.95
31558072	39.9
30592596	4.95
55344613	2.95
33794785	4.95
48785935	2.95
49201415	2.95
60074875	1.95
72222255	1.95
46744761	73.85
39343294	37.9
26578063	39.9
52027503	3.95
31500481	39.9
22754764	4.95
86728145	41.75
70786609	74.55
36721200	4.95
58116759	37.9
43276275	2.95
45449359	3.95
81512960	1.95
31894141	4.95
7405570	13.1
56475113	38.9
252996	108.8
86775176	38.75
82900591	4.6
38437175	2.95
51626928	2.95
77743753	81.55
42899736	2.95
49446464	37.9
65436013	2.95
23494563	4.95
17234494	34.95
26595669	144.75
53865898	3.95
46908713	2.95
82355565	1.95
26325236	4.95
58763049	3.95
85583915	41.75
26959918	39.9
53227229	72.85
32811827	39.9
67195251	1.95
81002361	1.95
26315575	4.95
34888286	4.95
28932651	39.9
58011721	36.9
74800628	1.95
31994420	4.95
71309824	1.95
60163633	1.95
70995039	1.95
63480577	38.75
42100924	41.85
70340036	2.95
67390012	38.75
57241514	106.8
40624903	3.95
30901090	43.15
43147211	72.85
38428344	2.95
29774052	4.95
79281201	83.35
48824308	38.9
56056210	1.95
55307701	2.95
78226864	2.95
86547901	41.75
77284291	1.95
54632807	2.95
88967940	1.95
30639963	4.95
80106742	1.95
33502046	4.95
36259808	38.9
82999209	2.95
77030982	1.95
75779369	2.95
25768499	4.95
85889533	42.75
35945524	108.8
55960158	2.95
42182151	2.95
21444325	4.95
43830096	72.85
24583929	74.85
32973491	4.95
51439546	2.95
36029531	3.95
41097495	3.95
53267697	2.95
61297898	3.95
